date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2011-06-15,Wheat flour - Retail,KG,cereals and tubers,7176.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2011-07-15,Wheat flour - Retail,KG,cereals and tubers,7185.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2011-08-15,Wheat flour - Retail,KG,cereals and tubers,7155.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2011-09-15,Wheat flour - Retail,KG,cereals and tubers,7362.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2011-10-15,Wheat flour - Retail,KG,cereals and tubers,7375.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2011-11-15,Wheat flour - Retail,KG,cereals and tubers,7366.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2011-12-15,Wheat flour - Retail,KG,cereals and tubers,7361.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-01-15,Wheat flour - Retail,KG,cereals and tubers,7391.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-02-15,Wheat flour - Retail,KG,cereals and tubers,7387.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-03-15,Wheat flour - Retail,KG,cereals and tubers,7381.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-04-15,Wheat flour - Retail,KG,cereals and tubers,7378.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-05-15,Wheat flour - Retail,KG,cereals and tubers,7365.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-06-15,Wheat flour - Retail,KG,cereals and tubers,7354.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-07-15,Wheat flour - Retail,KG,cereals and tubers,7361.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-08-15,Wheat flour - Retail,KG,cereals and tubers,7354.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-09-15,Wheat flour - Retail,KG,cereals and tubers,7379.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-10-15,Wheat flour - Retail,KG,cereals and tubers,7371.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-11-15,Wheat flour - Retail,KG,cereals and tubers,7364.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2012-12-15,Wheat flour - Retail,KG,cereals and tubers,7382.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-01-15,Wheat flour - Retail,KG,cereals and tubers,7395.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-02-15,Wheat flour - Retail,KG,cereals and tubers,7390.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-03-15,Wheat flour - Retail,KG,cereals and tubers,7364.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-04-15,Wheat flour - Retail,KG,cereals and tubers,7361.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-05-15,Wheat flour - Retail,KG,cereals and tubers,7350.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-06-15,Wheat flour - Retail,KG,cereals and tubers,7356.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-07-15,Wheat flour - Retail,KG,cereals and tubers,7388.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-08-15,Wheat flour - Retail,KG,cereals and tubers,7438.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-09-15,Wheat flour - Retail,KG,cereals and tubers,7471.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-10-15,Wheat flour - Retail,KG,cereals and tubers,7511.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-11-15,Wheat flour - Retail,KG,cereals and tubers,7583.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2013-12-15,Wheat flour - Retail,KG,cereals and tubers,7694.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-01-15,Wheat flour - Retail,KG,cereals and tubers,7759.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-02-15,Wheat flour - Retail,KG,cereals and tubers,7754.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-03-15,Wheat flour - Retail,KG,cereals and tubers,7766.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-04-15,Wheat flour - Retail,KG,cereals and tubers,7758.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-05-15,Wheat flour - Retail,KG,cereals and tubers,7750.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-06-15,Wheat flour - Retail,KG,cereals and tubers,7773.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-07-15,Wheat flour - Retail,KG,cereals and tubers,7790.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-08-15,Wheat flour - Retail,KG,cereals and tubers,7792.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-09-15,Wheat flour - Retail,KG,cereals and tubers,7831.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-10-15,Wheat flour - Retail,KG,cereals and tubers,7803.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-11-15,Wheat flour - Retail,KG,cereals and tubers,7794.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2014-12-15,Wheat flour - Retail,KG,cereals and tubers,7800.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,7850.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,7850.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,7852.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,7854.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,7826.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,7834.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,7927.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,7953.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,7951.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,7955.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,7938.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,7961.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-01-15,Wheat flour - Retail,KG,cereals and tubers,7986.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,7980.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,7985.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,8007.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,7990.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,8019.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,8042.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,8064.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-09-15,Wheat flour - Retail,KG,cereals and tubers,8054.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-10-15,Wheat flour - Retail,KG,cereals and tubers,8048.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-11-15,Wheat flour - Retail,KG,cereals and tubers,8006.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2016-12-15,Wheat flour - Retail,KG,cereals and tubers,8014.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-01-15,Wheat flour - Retail,KG,cereals and tubers,8030.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-02-15,Wheat flour - Retail,KG,cereals and tubers,8020.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-03-15,Wheat flour - Retail,KG,cereals and tubers,7998.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,7922.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,7895.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,7929.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,8005.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,8159.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,8244.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,8258.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,8296.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-01-15,Wheat flour - Retail,KG,cereals and tubers,8303.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-02-15,Wheat flour - Retail,KG,cereals and tubers,8352.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-03-15,Wheat flour - Retail,KG,cereals and tubers,8375.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-04-15,Wheat flour - Retail,KG,cereals and tubers,8337.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-05-15,Wheat flour - Retail,KG,cereals and tubers,8219.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-06-15,Wheat flour - Retail,KG,cereals and tubers,8170.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-07-15,Wheat flour - Retail,KG,cereals and tubers,8185.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-08-15,Wheat flour - Retail,KG,cereals and tubers,8180.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-09-15,Wheat flour - Retail,KG,cereals and tubers,8196.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-10-15,Wheat flour - Retail,KG,cereals and tubers,8230.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-11-15,Wheat flour - Retail,KG,cereals and tubers,8274.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2018-12-15,Wheat flour - Retail,KG,cereals and tubers,8304.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2019-01-15,Wheat flour - Retail,KG,cereals and tubers,8316.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2019-02-15,Wheat flour - Retail,KG,cereals and tubers,8338.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2019-03-15,Wheat flour - Retail,KG,cereals and tubers,8370.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2019-04-15,Wheat flour - Retail,KG,cereals and tubers,8388.0,IDR,Indonesia,,0,National Average,974,58,15,5,1,974_58_15_5,
2007-01-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",20122.7989,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-02-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",18760.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-03-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",20323.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-04-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",22796.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-05-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",22659.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-06-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",22403.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-07-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",24370.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-08-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",24615.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-09-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",25716.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-10-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",25992.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-11-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",23984.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2007-12-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",24112.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-01-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",24346.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-02-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",25062.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-03-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",25460.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-04-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",26284.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-05-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28112.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-06-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28062.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-07-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29890.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-08-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30884.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-09-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",33121.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-10-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",34013.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-11-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",32316.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2008-12-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29834.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-01-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30571.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-02-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",31322.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-03-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30956.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-04-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30334.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-05-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30698.4933,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-06-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30778.999,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-07-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",31775.4686,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-08-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",32210.7926,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-09-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",32555.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-10-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29768.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-11-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28458.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2009-12-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",26563.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-01-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",24905.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-02-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",25105.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-03-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",26016.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-04-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",25472.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-05-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",25704.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-06-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",26999.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-07-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30045.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-08-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30697.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-09-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",31820.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-10-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29863.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-11-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28806.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2010-12-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28328.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-01-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28354.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-02-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",27540.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-03-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",27295.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-04-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",26713.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-05-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",26943.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-06-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28274.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-07-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30853.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-08-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",31396.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-09-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29534.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-10-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28790.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-11-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28706.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2011-12-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29275.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-01-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30970.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-02-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30384.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-03-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29257.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-04-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",28891.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-05-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",29177.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-06-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30123.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-07-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",32611.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-08-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",32004.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-09-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30148.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
2012-10-15,"Meat (chicken, broiler) - Retail",KG,"meat, fish and eggs",30479.0,IDR,Indonesia,,0,National Average,974,89,15,5,2,974_89_15_5,
